"","fecha_inicial","fecha_final","año_inicial","mes_inicial","dia_inicial","año_final","mes_final","dia_final","pais","ciudad","categoria_principal","categoria","proyecto_featured","descripcion_largo","descripcion_full_largo","titulo_largo","cant_creaciones_dueño","cant_faqs","cant_imagenes","cant_videos","cant_tiers","tier_promedio","tier_max","tier_min","duracion","moneda","objetivo_monto","objetivo_ratio","monto_obtenido","monto_obtenido_porcentaje","estado","exito","cant_actualizaciones","cant_backers","cant_backers_tiers","cant_comentarios","backers_promedio_por_tier","aporte_promedio_por_backer","title","cotizacion","moneda_igual_pais","dia_semana_inicial","dia_semana_final","weekend_inicial","weekend_final","primera_quincena_inicial","primera_quincena_final","id"
"945",2019-02-04,2019-02-24,2019,2,4,2019,2,24,"United Kingdom","London","Design","Product Design","0",54,1765,45,1,0,10,1,5,20.8448,44.2952,1.3028,20,"GBP",1042.24,67.8915136,135.4912,0.13,"Funding Unsuccessful","fail",0,12,11,0,2.2,8.67,"Quickstarter: YksiKaksi - Wrapping Lamp Shade",1.3028,1,"lunes","domingo",0,1,1,0,949
"946",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"United States","Columbia","Publishing","Nonfiction","0",133,1864,15,1,0,0,1,4,37.5,75,10,30,"USD",3500,116.666666666667,214,0.0611,"Funding Unsuccessful","fail",0,8,6,0,1.5,26.75,"In the Meantime",1,1,"viernes","domingo",0,1,0,0,950
"947",2019-02-05,2019-02-24,2019,2,5,2019,2,24,"United States","Charleston","Design","Design","0",133,4516,47,3,0,6,1,6,85.8333333333333,140,55,19,"USD",1000,52.6315789473684,852,0.852,"Funding Unsuccessful","fail",1,14,12,0,2,60.86,"Push Up Bars: The Last Pair you will ever need!",1,1,"martes","domingo",0,1,1,0,951
"948",2019-02-04,2019-02-24,2019,2,4,2019,2,24,"United Kingdom","London","Design","Product Design","1",117,1207,33,1,0,11,2,3,22.1476,45.598,3.9084,20,"GBP",1042.24,67.8915136,1369.2428,1.3138,"Funding Successful","success",4,42,40,0,13.33,25.02,"Quickstarter: I BELIEVE I CAN PLY",1.3028,1,"lunes","domingo",0,1,1,0,952
"949",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"United Kingdom","Birmingham","Games","Games","0",131,1422,51,1,0,9,1,7,49.9752142857143,79.206,6.6005,30,"GBP",2640.2,116.177600666667,3070.5526,1.163,"Funding Successful","success",5,62,61,10,7.62,37.52,"Xenon & Speedball Limited Edition Retro Gaming Tees",1.3201,1,"viernes","domingo",0,1,0,0,953
"950",2019-02-12,2019-02-24,2019,2,12,2019,2,24,"United States","San Francisco","Food","Drinks","0",65,5418,29,1,6,16,1,8,44.75,150,1,12,"USD",1500,125,1793,1.1953,"Funding Successful","success",4,47,44,0,5.5,38.15,"Drink Tea & Enjoy Your Period",1,1,"martes","domingo",0,1,1,0,954
"951",2019-01-30,2019-02-24,2019,1,30,2019,2,24,"United States","Greensboro","Art","Textiles","0",60,6533,42,1,0,23,0,3,21.6666666666667,40,5,25,"USD",3500,140,3565,1.0186,"Funding Successful","success",13,89,81,2,20.25,40.06,"Cute Hammerhead Shark Plush Manufacturing!",1,1,"miércoles","domingo",0,1,0,0,955
"952",2019-02-04,2019-02-24,2019,2,4,2019,2,24,"Hong Kong","Hong Kong","Design","Product Design","1",111,3452,55,1,0,9,1,3,6.372,11.4696,1.2744,20,"HKD",382.32,2.43614304,456.8724,1.195,"Funding Successful","success",0,42,40,0,10,85.36,"Quickstarter: Terry - A customisable feather brooch pin",0.12744,1,"lunes","domingo",0,1,1,0,956
"953",2018-12-26,2019-02-24,2018,12,26,2019,2,24,"United States","Knoxville","Crafts","Crafts","0",98,412,17,1,0,0,1,2,62.5,100,25,60,"USD",15000,250,58,0.0039,"Funding Unsuccessful","fail",1,5,0,1,0,11.6,"Natural Skin Care",1,1,"miércoles","domingo",0,1,0,0,957
"954",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"United States","Milwaukee","Art","Illustration","0",73,4025,36,1,0,12,1,10,56.5,145,7,30,"USD",1300,43.3333333333333,2880,2.2154,"Funding Successful","success",5,49,48,3,4.8,58.78,"The Enchanted Woods Lenormand Oracle",1,1,"viernes","domingo",0,1,0,0,958
"955",2019-02-07,2019-02-27,2019,2,7,2019,2,27,"United States","Orlando","Comics","Comics","0",135,2030,40,1,0,1,0,4,90,200,10,20,"USD",13500,675,27,0.002,"Funding Unsuccessful","fail",0,5,2,1,0.5,5.4,"Exploring Elix Universe (comic/art book)",1,1,"jueves","miércoles",0,0,1,0,959
"956",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"Japan","Tokyo","Art","Art","0",22,2831,22,1,0,25,1,16,157.292019375,912.83,9.1283,30,"JPY",6389.81,1.94427008743333,2355.1835547,0.3686,"Funding Unsuccessful","fail",0,50,47,2,2.76,5160.18,"Mizutama Playing Cards",0.0091283,1,"viernes","domingo",0,1,0,0,960
"957",2019-01-26,2019-02-25,2019,1,26,2019,2,25,"United States","Atlanta","Art","Art","0",60,3294,25,1,0,7,0,4,7.75,15,3,30,"USD",500,16.6666666666667,519,1.038,"Funding Successful","success",3,31,29,1,5.8,16.74,"Alien Vacation Merch Line",1,1,"sábado","lunes",1,0,0,0,961
"958",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"United States","Atlanta","Music","Music","0",50,1216,27,1,0,1,1,8,241.375,1000,1,30,"USD",5750,191.666666666667,6765,1.1765,"Funding Successful","success",0,39,31,3,3.88,173.46,"RECREATED RECORDING PROJECT",1,1,"viernes","domingo",0,1,0,0,962
"959",2018-12-27,2019-02-25,2018,12,27,2019,2,25,"United States","Moab","Film & Video","Fantasy","0",135,0,26,1,0,1,1,2,150,200,100,60,"USD",3000,50,7,0.0023,"Funding Unsuccessful","fail",0,3,0,0,0,2.33,"Star Wars: A Drop Of Light",1,1,"jueves","lunes",0,0,0,0,963
"960",2019-02-04,2019-02-24,2019,2,4,2019,2,24,"United Kingdom","London","Fashion","Accessories","1",52,1843,52,1,0,8,1,5,19.02088,44.2952,1.3028,20,"GBP",990.128,64.49693792,1379.6652,1.3934,"Funding Successful","success",3,54,53,4,10.6,19.61,"Quickstarter // Ag - Sterling silver accessory clips",1.3028,1,"lunes","domingo",0,1,1,0,964
"961",2019-02-07,2019-02-25,2019,2,7,2019,2,25,"Mexico","Guadalajara","Film & Video","Music Videos","0",100,2581,56,1,0,1,1,3,56.6666666666667,100,20,18,"USD",1500,83.3333333333333,1541,1.0273,"Funding Successful","success",0,33,22,1,7.33,46.7,"Unicel: An eco music video set to Afro-Columbian rhythms",1,0,"jueves","lunes",0,0,1,0,965
"962",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"Canada","Toronto","Art","Digital Art","0",52,497,15,2,0,2,1,3,15,25,5,30,"USD",200,6.66666666666667,1,0.005,"Cancelled by Creator","fail",0,1,0,0,0,1,"Unconventionalz",1,0,"viernes","domingo",0,1,0,0,966
"963",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"Croatia","Split","Music","Metal","0",53,3389,23,1,0,1,0,1,11.399,11.399,11.399,30,"EUR",3419.7,129.937201,18.2384,0.0053,"Funding Unsuccessful","fail",0,3,1,0,1,5.33,"KANA - heavy metal band",1.1399,0,"viernes","domingo",0,1,0,0,967
"964",2018-12-27,2019-02-25,2018,12,27,2019,2,25,"United States","Sandpoint","Film & Video","Documentary","0",134,987,14,1,0,0,1,2,35,50,20,60,"USD",5000,83.3333333333333,81,0.0162,"Funding Unsuccessful","fail",0,4,1,0,0.5,20.25,"The 100th Mile",1,1,"jueves","lunes",0,0,0,0,968
"965",2019-01-23,2019-02-24,2019,1,23,2019,2,24,"Canada","Montreal","Comics","Graphic Novels","0",132,3196,60,4,0,23,1,15,130.466666666667,600,10,32,"USD",13500,421.875,4600,0.3407,"Funding Unsuccessful","fail",9,129,124,8,8.27,35.66,"CONCEPTUAL HEIST Vol 1 The SciFi Art Caper Essential Edition",1,0,"miércoles","domingo",0,1,0,0,969
"966",2019-01-12,2019-02-24,2019,1,12,2019,2,24,"United States","Orlando","Comics","Graphic Novels","0",23,1478,28,2,0,8,1,7,32.2857142857143,100,6,43,"USD",3000,69.7674418604651,184,0.0613,"Funding Unsuccessful","fail",9,11,10,2,1.43,16.73,"A White Day Story Collection",1,1,"sábado","domingo",1,1,1,0,970
"967",2019-01-10,2019-02-24,2019,1,10,2019,2,24,"United States","Washington","Fashion","Fashion","0",131,3277,60,1,0,1,4,4,11.5,25,1,45,"USD",20000,444.444444444444,68,0.0034,"Funding Unsuccessful","fail",0,5,3,0,0.75,13.6,"QuiXercise - Exercise when sitting in home office or at work",1,1,"jueves","domingo",0,1,1,0,971
"968",2019-01-26,2019-02-25,2019,1,26,2019,2,25,"United States","Denver","Games","Playing Cards","0",123,954,37,1,0,1,0,2,35,50,20,30,"USD",5000,166.666666666667,438,0.0876,"Funding Unsuccessful","fail",0,18,14,0,7,24.33,"Cuttle: The Original Battle Card Game",1,1,"sábado","lunes",1,0,0,0,972
"969",2019-01-25,2019-02-26,2019,1,25,2019,2,26,"United States","Augusta","Fashion","Accessories","0",93,5306,34,1,6,30,0,30,77.9666666666667,210,5,32,"USD",400,12.5,14036,35.09,"Funding Successful","success",12,335,333,19,10.74,41.9,"Gen 1: Stamp Enamel Pin Collection",1,1,"viernes","martes",0,0,0,0,973
"970",2019-01-27,2019-02-26,2019,1,27,2019,2,26,"Netherlands","Amsterdam","Technology","Apps","0",125,479,34,1,0,1,0,3,98.9074666666667,171.186,11.4124,30,"EUR",1825.984,69.4628660053333,23.96604,0.0131,"Funding Unsuccessful","fail",0,3,1,0,0.33,7,"Pitch App: B2B pitching made easy.",1.14124,1,"domingo","martes",1,0,0,0,974
"971",2019-01-25,2019-02-25,2019,1,25,2019,2,25,"United States","Dallas","Music","Rock","0",71,1604,40,1,0,9,0,9,252.222222222222,1000,15,31,"USD",9000,290.322580645161,9310,1.0344,"Funding Successful","success",2,44,38,2,4.22,211.59,"Garrett James : Second Full-Length Album",1,1,"viernes","lunes",0,0,0,0,975
"972",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"United States","Denver","Art","Painting","0",118,3155,53,1,4,4,0,3,65,125,10,30,"USD",2000,66.6666666666667,2071,1.0355,"Funding Successful","success",13,30,26,0,8.67,69.03,"100 Original Works of Art for 100 Original Art Lovers",1,1,"viernes","domingo",0,1,0,0,976
"973",2019-01-27,2019-02-26,2019,1,27,2019,2,26,"United States","Alexandria","Art","Mixed Media","0",92,1809,23,1,0,1,0,5,72.4,300,2,30,"USD",450,15,111,0.2467,"Funding Unsuccessful","fail",1,5,4,0,0.5,22.2,"Encaustic Animal Prints",1,1,"domingo","martes",1,0,0,0,977
"974",2019-01-12,2019-02-26,2019,1,12,2019,2,26,"United States","Columbus","Food","Restaurants","0",133,4386,29,1,0,14,0,9,723.888888888889,5000,5,45,"USD",15000,333.333333333333,15156,1.0104,"Funding Successful","success",10,91,78,5,8.67,166.55,"Short and Stout Brekkie + Bar",1,1,"sábado","martes",1,0,1,0,978
"975",2019-02-06,2019-02-25,2019,2,6,2019,2,25,"United States","Phoenix","Art","Illustration","0",95,5495,59,1,0,1,0,7,101.428571428571,286,40,19,"USD",16500,868.421052631579,17892,1.0844,"Funding Successful","success",14,245,241,28,30.12,73.03,"3.75"" Joe: Creating G.I.Joe ®: A Real American Hero™ Vol. 6",1,1,"miércoles","lunes",0,0,1,0,979
"976",2019-01-27,2019-02-26,2019,1,27,2019,2,26,"United States","El Paso","Art","Art","0",67,1795,25,1,0,7,0,2,6.5,10,3,30,"USD",50,1.66666666666667,91,1.82,"Funding Successful","success",1,14,13,7,2.17,6.5,"Tell me what do you like.",1,1,"domingo","martes",1,0,0,0,980
"977",2019-01-22,2019-02-26,2019,1,22,2019,2,26,"United States","Woodbury","Comics","Comics","0",53,999,11,2,0,1,0,8,13,50,1,35,"USD",2000,57.1428571428571,59,0.0295,"Funding Unsuccessful","fail",0,5,4,0,0.33,11.8,"Black Hoods",1,1,"martes","martes",0,0,0,0,981
"978",2018-12-26,2019-02-24,2018,12,26,2019,2,24,"United States","Greensboro","Design","Product Design","0",90,473,53,1,0,0,1,1,10,10,10,60,"USD",50000,833.333333333333,167,0.0033,"Funding Unsuccessful","fail",4,8,5,10,5,20.88,"Three pillow system helps side sleepers sleep better.",1,1,"miércoles","domingo",0,1,0,0,982
"979",2019-01-27,2019-02-26,2019,1,27,2019,2,26,"United States","Nashville","Music","Pop","0",16,1937,33,1,0,4,2,4,27.5,50,5,30,"USD",600,20,778,1.2967,"Funding Successful","success",0,18,10,0,2.5,43.22,"Debut EP Project - Postproduction",1,1,"domingo","martes",1,0,0,0,983
"980",2019-01-01,2019-02-26,2019,1,1,2019,2,26,"United States","Malibu","Film & Video","Film & Video","0",119,728,49,1,0,0,1,6,2444.16666666667,9000,10,56,"USD",50000,892.857142857143,1,0,"Cancelled by Creator","fail",0,1,0,0,0,1,"The Soap Maker: Horror film based on a true story",1,1,"martes","martes",0,0,1,0,984
"981",2018-12-28,2019-02-26,2018,12,28,2019,2,26,"Canada","Toronto","Design","Graphic Design","0",30,0,29,1,0,1,0,4,40.25,88,13,60,"USD",3000,50,51,0.017,"Funding Unsuccessful","fail",0,4,1,0,0.25,12.75,"Naruto Sexy Jutsu Enamel Pins",1,0,"viernes","martes",0,0,0,0,985
"982",2019-01-28,2019-02-27,2019,1,28,2019,2,27,"Germany","Berlin","Publishing","Publishing","0",47,0,60,6,0,1,0,5,146.2656,570.2073,10.2843,30,"EUR",114.27,4.3525443,31.9956,0.28,"Cancelled by Creator","fail",0,4,3,0,0.6,7,"Complete video guide - How to achieve Financial Independence",1.1427,1,"lunes","miércoles",0,0,0,0,986
"983",2019-01-16,2019-02-27,2019,1,16,2019,2,27,"Taiwan","Tainan City","Design","Product Design","0",52,2633,59,7,0,35,1,4,69,89,49,42,"USD",5000,119.047619047619,2039,0.4078,"Cancelled by Creator","fail",1,23,22,5,5.5,88.65,"CONCEAL Bag | An Anti-Theft and Slash Proof Mobile Fortress",1,0,"miércoles","miércoles",0,0,0,0,987
"984",2019-01-28,2019-02-27,2019,1,28,2019,2,27,"Canada","Ottawa","Design","Graphic Design","0",62,1915,55,2,2,7,1,2,22.5,35,10,30,"USD",1000,33.3333333333333,382,0.382,"Funding Unsuccessful","fail",3,16,12,0,4,23.88,"Rap Quotables - rap lyrics in plain English! | Make 100",1,0,"lunes","miércoles",0,0,0,0,988
"985",2019-01-28,2019-02-27,2019,1,28,2019,2,27,"Switzerland","Zug","Games","Puzzles","0",98,0,9,1,0,11,1,5,125,240,70,30,"USD",48000,1600,1994,0.0415,"Funding Unsuccessful","fail",0,32,28,4,5.6,62.31,"Pix-It-Up",1,0,"lunes","miércoles",0,0,0,0,989
"986",2019-01-27,2019-02-26,2019,1,27,2019,2,26,"United States","Canton","Technology","Technology","0",78,1684,35,1,0,2,2,3,449,997,50,30,"USD",25000,833.333333333333,51,0.002,"Funding Unsuccessful","fail",0,2,1,0,0.33,25.5,"Education Revolution - Davinci Mind",1,1,"domingo","martes",1,0,0,0,990
"987",2019-02-05,2019-02-27,2019,2,5,2019,2,27,"Australia","Melbourne","Art","Illustration","0",30,1953,26,1,0,1,0,4,27.75,60,10,22,"USD",700,31.8181818181818,1113,1.59,"Funding Successful","success",4,28,27,1,6.75,39.75,"Everyone's Least Favourite",1,0,"martes","miércoles",0,0,1,0,991
"988",2018-12-26,2019-02-24,2018,12,26,2019,2,24,"United States","Houston","Journalism","Print","0",22,1432,56,1,0,0,1,1,20,20,20,60,"USD",5000,83.3333333333333,41,0.0082,"Funding Unsuccessful","fail",0,3,2,0,2,13.67,"A Book & Music Ablum to heal scars of being burned alive",1,1,"miércoles","domingo",0,1,0,0,992
"989",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"United States","Fort Wayne","Art","Illustration","0",89,2560,53,1,0,9,0,2,53,68,38,30,"USD",100,3.33333333333333,124,1.24,"Funding Successful","success",1,6,2,0,0.5,20.67,"Make 100: Funny and Interesting Original Ink Drawings",1,1,"viernes","domingo",0,1,0,0,993
"990",2019-01-24,2019-02-24,2019,1,24,2019,2,24,"United States","Colorado Springs","Design","Product Design","0",117,751,17,1,0,8,1,4,67.5,85,50,31,"USD",10000,322.58064516129,3729,0.3729,"Cancelled by Creator","fail",2,59,57,7,14.25,63.2,"OCti-C Cannon Pen",1,1,"jueves","domingo",0,1,0,0,994
"991",2019-01-10,2019-02-24,2019,1,10,2019,2,24,"United States","Richmond","Technology","Apps","0",135,1149,4,1,0,1,0,1,20,20,20,45,"USD",65000,1444.44444444444,66,0.001,"Funding Unsuccessful","fail",0,5,3,0,3,13.2,"Pawz",1,1,"jueves","domingo",0,1,1,0,995
"992",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"United States","Salt Lake City","Games","Playing Cards","0",42,723,16,1,0,1,0,6,63.3333333333333,250,5,30,"USD",10000,333.333333333333,27,0.0027,"Funding Unsuccessful","fail",0,4,2,0,0.33,6.75,"Climax Crusaders",1,1,"viernes","domingo",0,1,0,0,996
"993",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"United States","Seattle","Fashion","Accessories","0",77,1409,32,1,0,13,0,5,35,75,3,30,"USD",830,27.6666666666667,1086,1.3084,"Funding Successful","success",12,34,32,0,6.4,31.94,"QIMMIQ! Elegant Chain Lapel Pins",1,1,"viernes","domingo",0,1,0,0,997
"994",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"United States","Atlanta","Food","Drinks","0",130,1303,19,1,0,3,1,10,450,2500,10,30,"USD",20000,666.666666666667,1216,0.0608,"Funding Unsuccessful","fail",1,26,22,0,2.2,46.77,"Back Paddle Brewing",1,1,"viernes","domingo",0,1,0,0,998
"995",2019-01-15,2019-02-24,2019,1,15,2019,2,24,"United States","Chicago","Comics","Comic Books","0",132,4444,10,1,0,4,1,9,201.777777777778,750,1,40,"USD",4500,112.5,5001,1.1113,"Funding Successful","success",9,56,53,0,5.89,89.3,"20 to Life",1,1,"martes","domingo",0,1,0,0,999
"996",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"United States","Albuquerque","Publishing","Fiction","0",91,5016,41,2,1,5,1,15,667,5000,1,30,"USD",12000,400,1741,0.1451,"Funding Unsuccessful","fail",5,33,29,1,1.93,52.76,"Loki of Midgard: The Making of a Magician",1,1,"viernes","domingo",0,1,0,0,1000
"997",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"United States","Richmond","Design","Product Design","0",130,3736,13,1,0,14,1,8,158.125,449,25,30,"USD",50000,1666.66666666667,21369,0.4274,"Funding Unsuccessful","fail",0,71,69,5,8.62,300.97,"KWIK Keyboard",1,1,"viernes","domingo",0,1,0,0,1001
"998",2019-01-17,2019-02-26,2019,1,17,2019,2,26,"United Kingdom","Manchester","Photography","People","0",100,1910,37,1,0,1,0,5,149.30105,324.5675,32.45675,40,"GBP",35053.29,1137.7158702075,1.29827,0,"Cancelled by Creator","fail",0,1,0,0,0,1,"EyeSpy Visuals. A photography venture",1.29827,1,"jueves","martes",0,0,0,0,1002
"999",2019-01-24,2019-02-24,2019,1,24,2019,2,24,"United States","Arroyo Grande","Music","Indie Rock","0",38,860,32,1,0,2,1,8,546.625,3000,10,31,"USD",9000,290.322580645161,10004,1.1116,"Funding Successful","success",6,166,144,21,18,60.27,"Harmony's Debut EP ""Gold Oceans""",1,1,"jueves","domingo",0,1,0,0,1003
"1000",2019-01-28,2019-02-27,2019,1,28,2019,2,27,"United States","Murrieta","Art","Sculpture","0",108,3480,18,2,0,12,1,8,875.625,3000,5,30,"USD",5000,166.666666666667,1712,0.3424,"Funding Unsuccessful","fail",0,5,3,0,0.38,342.4,"Liturgical Artwork",1,1,"lunes","miércoles",0,0,0,0,1004
"1001",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"United States","Milwaukee","Art","Ceramics","0",58,1553,34,1,0,1,0,1,25,25,25,30,"USD",2500,83.3333333333333,1330,0.532,"Funding Unsuccessful","fail",0,49,45,3,45,27.14,"Make 100 Limited Edition Art Tiles",1,1,"viernes","domingo",0,1,0,0,1005
"1002",2018-12-28,2019-02-26,2018,12,28,2019,2,26,"Switzerland","Geneva","Design","Graphic Design","0",97,2441,15,1,0,1,0,11,1447.72727272727,9500,25,60,"USD",10000,166.666666666667,701,0.0701,"Cancelled by Creator","fail",1,25,24,0,2.18,28.04,"Disruption Deck",1,0,"viernes","martes",0,0,0,0,1006
"1003",2019-01-28,2019-02-27,2019,1,28,2019,2,27,"Mexico","Guadalajara","Music","Music","1",86,2733,11,1,0,3,1,8,36.097875,78.759,5.2506,30,"MXN",2362.77,4.135320054,2502.908514,1.0593,"Funding Successful","success",3,71,53,4,6.62,671.39,"PHI en SXSW",0.052506,1,"lunes","miércoles",0,0,0,0,1007
"1004",2019-01-24,2019-02-26,2019,1,24,2019,2,26,"Spain","Madrid","Film & Video","Film & Video","0",129,3591,19,1,0,4,1,3,40.3425666666667,113.11,2.2622,33,"EUR",4422.601,151.587999730303,6198.428,1.4015,"Funding Successful","success",0,383,361,27,120.33,14.31,"PROYECTO HARCO 2019",1.1311,1,"jueves","martes",0,0,0,0,1008
"1005",2019-01-25,2019-02-24,2019,1,25,2019,2,24,"United States","New York","Art","Illustration","1",80,794,44,1,0,5,0,3,26.6666666666667,45,10,30,"USD",700,23.3333333333333,836,1.1943,"Funding Successful","success",5,25,20,1,6.67,33.44,"Make 100: Subway Fashion Illustration Prints",1,1,"viernes","domingo",0,1,0,0,1009
"1006",2019-01-27,2019-02-26,2019,1,27,2019,2,26,"United States","Plymouth","Games","Mobile Games","0",129,2639,35,1,0,1,1,4,17.75,35,1,30,"USD",5000,166.666666666667,1199,0.2398,"Funding Unsuccessful","fail",0,17,15,2,3,70.53,"Play Idle Heroes Official GuideBook",1,1,"domingo","martes",1,0,0,0,1010
"1007",2019-02-01,2019-02-26,2019,2,1,2019,2,26,"Germany","Berlin","Art","Art","0",69,571,43,1,0,8,0,6,21.7664,34.368,10.3104,25,"EUR",183.296,8.399355904,650.7008,3.55,"Funding Successful","success",9,31,29,0,4.14,18.32,"Enamel Pins: A Space-y Unicorn-y Collection",1.1456,1,"viernes","martes",0,0,1,0,1011
"1008",2019-02-05,2019-02-26,2019,2,5,2019,2,26,"United States","Greenfield","Games","Tabletop Games","1",86,1716,26,1,0,1,1,5,10.6,20,5,21,"USD",1000,47.6190476190476,10729,10.729,"Funding Successful","success",3,575,567,15,94.5,18.66,"Two Apocalypse World Zines",1,1,"martes","martes",0,0,1,0,1012
"1009",2019-01-27,2019-02-26,2019,1,27,2019,2,26,"United States","Birmingham","Games","Games","0",121,71,8,1,0,11,1,3,15,30,5,30,"USD",100,3.33333333333333,161,1.61,"Funding Successful","success",9,15,14,7,4.67,10.73,"Jackroid",1,1,"domingo","martes",1,0,0,0,1013
"1010",2019-02-04,2019-02-26,2019,2,4,2019,2,26,"France","Châlons-en-Champagne","Technology","Technology","0",36,3261,34,1,0,0,1,1,17.1531,17.1531,17.1531,22,"EUR",2744.496,142.656407083636,481.43034,0.1754,"Funding Unsuccessful","fail",0,10,7,0,7,42.1,"Réalisation d'une éolienne urbaine",1.14354,1,"lunes","martes",0,0,1,0,1014
"1011",2019-01-27,2019-02-26,2019,1,27,2019,2,26,"United States","New York","Technology","Software","0",123,7523,35,1,7,11,1,9,1048.33333333333,5000,10,30,"USD",1e+05,3333.33333333333,106949,1.0695,"Funding Successful","success",3,678,629,40,69.89,157.74,"Junto - A New Breed Of Social Media",1,1,"domingo","martes",1,0,0,0,1015
"1012",2019-01-28,2019-02-26,2019,1,28,2019,2,26,"New Zeland","Wellington","Design","Product Design","0",119,1467,51,1,0,10,0,6,55.1666666666667,110,1,29,"USD",3000,103.448275862069,3592,1.1973,"Funding Successful","success",2,45,43,10,7.17,79.82,"'Stay humble'- World smallest and functional wallet",1,0,"lunes","martes",0,0,0,0,1016
"1013",2019-01-09,2019-02-26,2019,1,9,2019,2,26,"Spain","Madrid","Design","Product Design","0",121,714,54,1,0,1,0,2,9.82107,13.86504,5.7771,48,"EUR",5199.39,125.1558165375,1.15542,2e-04,"Funding Unsuccessful","fail",1,1,0,0,0,1,"Ela:comodidad y concentración, un taburete- biblioteca",1.15542,1,"miércoles","martes",0,0,1,0,1017
"1014",2018-12-29,2019-02-25,2018,12,29,2019,2,25,"Mexico","Mexico City","Food","Small Batch","0",102,624,16,1,0,0,1,9,77.8680746666667,254.410872,0.50872,58,"MXN",508.72,0.446200066206897,0.966568,0.0019,"Funding Unsuccessful","fail",0,1,0,0,0,19,"Postres Carrarey",0.050872,1,"sábado","lunes",1,0,0,0,1018
